0;0;0;0;86995eb1984640d0f3ed591945082aec4528c96d83d0fe13621d48d6ae51bbb3;On n'avait pas vu ça depuis les nazis... Non ?!
0;0;0;0;0a3fbac706e091336d2ba1fd6c41e3c26e57e08d4a752b7433b79b68fbc6d601;Non mais t es sérieux là @BHL? Un génie du judaisme qui supporte des milices neo nazis comme Azov? Que toutes les villes ukrainiennes ont une rue Stepan Banderra...
0;0;1;0;31ba4a2bca69f51908fc36ff8846f113674912d86cc36be8fc4a4407fa06d510;Qui vous permet de traiter les chinois de nazis ??
2;0;0;0;097934abf67b014308fff0342146b13f61c2562243c419e10d31ac21bb0b095b;Encore un mec qui ne connaît rien à la vie dans les banlieues difficiles 😅  gnagnagna droite = facho = Nazis gnagnagna j’ai 2 de QI
0;0;0;0;f6f787aa3e93f99a44600cd94568e358d3b61ec773d23c3727bdd9588e8198c9;C'est clair que tous ces corrompus qui marchent sur la tête des autres sont antisémites & vont jusqu'à cracher sur les origines de leur famille pour l'argent & par Sadisme. Évidemment ils utilisent leurs origines. Pour berner les naïfs qui ne savent pas qu'il y a des nazis juifs.
0;0;0;0;096d2b3afbc52159bf82d48c758f45b98e05ef585fe9c24279e4194a72c48fb9;Vous voyez des nazis partout. Fatiguant. On s'emmerde.
3;0;0;0;76f45fbc5cc8be86cbf5bd2cc1f9c7481fae51e37734f274bdcb58e2255a98e2;Ces nazis se prennent pour des petits dieux 🤮
4;0;1;0;5386f9a7c00588c31a19e63e33d52e76273df8da8f3a7ad0de7a9553c0c781cc;C'est con BHL devrait lacher Zelinsky avec 24 000 soldats AZOV nazis ayant commis des atrocités en pays Donbass depuis 2014  non BHL  s'enferme dans son idéologie.
0;0;0;0;44009b94885dd21aa0c1d7ac7fd6ecad9f4616990971150ae4bea13e327f93b8;On n'a pas d'information. Cela dit  les collabos sont des civils  et si tu dis qu'ils sont complices des nazis et donc dans l'histoire  je pense que c'est la même thèse que reprennent les terroristes palestiniens  par exemple. :)
0;0;1;0;97cfff50215a6dd5511e6beee5e9c63a540c72c957c5de7d39e93d81fd18c5ff;Tu crois que j'ai envie de perdre du temps à répondre à une telle idiotie ? En plus ça attire les supporters de néo nazis d'Ukraine.
1;0;1;0;b0a447c55dd448972f5556b941f03d8faf96c3230a7d3a1d4be07a229ae66ce3;Ou alors les gens qui se moquaient parce que les jeunes 🇯🇵 voyaient le symbole manji (alors qu'il s'agissait d'une croix G)  jugeant que c'était un manque de culture.  Franchement va falloir arrêter l'occidantalo-centrisme 2 sec  nous les nazis c'est un traumatisme permanent  oui
1;0;0;0;9925abdd9fecd25fd9c7a37bd299611b5aecd7b3162e485fc569dde92e01f667;Habib  Vous n'étiez encore pas né lorsque certains membres de ma famille sont revenus des camps de concentration nazis avec la peau et les os.  Vous êtes un minable propagandiste sioniste sans légitimité aucune ! Arrêtez votre sempiternelle manipulation.
1;0;3;0;5e374f38992a59b4fd0048e43358941adb74fc6648c43ccb2eb2e1f4dd676ae8;Il ne voit pas des nazis partout. Le voilà en train de parler avec quelqu'une ayant tenu des propos "problématiques"  mais qu'il ne trouve pas nazi bizarrement.
0;0;0;0;dd080db55a7ba8921f87a9f06bce4d1f88952c1af46bd8cbf943cdf585be43d7;Et puis après ça ose nier d'être Nazis.
0;0;0;0;58195bb25cce7efbe2d56e1872b070be7d33597c980c3b76bec4aeb661045201;La france était occupée par les Nazis  ici qui est occupé? On parle bien de territoire occupés  ....
0;0;0;0;55a5a991d9a7604c7d126570c73db7965942703a5bf21ae956ba25b2752ea6b9;Et dans la com' du Kremlin c'est les Ukrainiens les nazis 🙄
0;0;0;0;66e1d9b1e8d354175fc1584784ce4b4e762fab7ba9fd30a75bf2e01f6830c981;Oh merci @GabrielAttal 🙏 pour nous avoir confirmé que l’Occident a armé les groupes de #nazis ukrainiens pour bombarder les civils du #dombass en violent lés accords de #Minsk 👌🏽👏🏽
0;0;1;0;955414274f93c95c0c18d237cd429af935219933f60e8b8c468af3c4437fc4c0;Forcément ça plaît pas aux nazis puisque ils ont organisé le tournoi pour prouver la supériorité de leur race vous connaissez le blabla mais la perdre comme ça face aux Russes ça leur plaît pas du tout et organisent donc une revanche pour prouver que c'était qu'une erreur
1;0;0;0;8f5d5bab0884529e01f4196759ca574b29f179de952cf259ca87a50f2675b3eb;A moi non  les nazis russes quittent la Crimée .. https://t.co/u8xw6ohTjR
12;1;2;0;2f50ea6b07cdb9fc259cd324651363f91405d889830efc2b8960a8c9922d0b7d;Ah flûte j’ai oublié ça. Donc la « nazification » d’Israel  ca a aussi pour but de classer tout soutien comme un collabo des nazis. Qu’on a le droit de frapper hein  c’est permis voire conseillé.
57;2;2;1;a6f4ab92f9c6ac92ecde0ec50aea146480b9092ba80cff6b1a958ed7b5ed2669;Et dans 40 ans nous n'oublierons pas que vous avez usé des mêmes méthodes de ségrégation et d'ostracisme que celles employées par les nazis et le régime de Vichy pour stigmatiser et meurtrir une partie de la population.
7;0;0;0;17f8fea9ea5cd0808240fd175b50f0ec7714661d6fce26254f340073034ba900;Yep. La foire aux nazis habituelle
1;0;0;0;8eed0464cd6d00076e0a43b669e304c3a744221754a000f69c06f80c52598429;Parce que les nazis ukrainien ne vont pas au front
4;0;0;0;a1b455f5c73a3553b290c2592d4ce4310572d93fee8f0b5f8eb127021b95b170;MDR quand tu demande à l'assistante vocale Google "que penses-tu d'Adolf Hitler ?"  elle réponds "la politique  c'est compliqué..." Que ça soit Microsoft ou Google  on dirait bien que les IA sont condamnées à être des nazis 🤷
0;0;0;0;2f7fc73d2ca370851de07a20c3d085ddedfd0db33779c9686a70da556544155e;Je viens de voir une vidéo N/B d'un spectacle organisé par la préfecture de Paris en l'honneur des dignitaires nazis. Des policiers français en marcel/pantalon blanc qui font des saltos et des figures  dans un cirque et des officiers SS qui les applaudissent. Les patriotes LOL
6;1;1;0;f486dcfacb4694c89b1264f7031b0acdcb9cefa0346e45eedec608cba797b5ab;Oui c'est vrai  s'il était vraiment enragé  il serait au front avec ses potes nazis   mais il préfère se planquer en France et s'en prendre à une femme... En même temps  on comprend mieux pourquoi les ukrainiens se prennent une branlée...
0;0;0;0;b6d8cb1fbb339f61e89c23f8fcff51a4796412163875855dea90fe84791151b2;Hola ! 1) l'Europe n'est pas une patrie (jusqu'à plus ample informé !) On s'écoute parler et on finit par dire n'importe quoi. 2) Un mec mis au pouvoir par les nazis devient un génie du judaïsme ? Faut qu'on m'explique...
31;33;10;2;d58a1d1aaba6a9e0c100a367e8afd6155fe89acd57fef17e0b72056725be915a;Ce PIGNOUF Fait des saluts Nazis Dans l'Assemblée Nationale et n'est Pas inquiété par la justice !
0;0;0;0;8ebc342dc715350af8c39af85f2c333188575f410a908130f0868569c4b1e576;Les nazis français seront jugés
0;0;0;0;6084e6e9b99738465cf3f26754789b897efb3a6d19c74bae1cc5dab6ced9045a;Les nazis Allemands appelaient aussi les résistants des terroristes. Grainé de collabo
0;0;0;0;0efdd1586209ac86eb1bae01eca96a1f282c5ab76b2bae94a06cc0ffad883cbc;C est inquiétant  et c est déjà ce qui se produit chez nous. FN RN a été dediabolise et semble n avoir jamais été fondé par des nazis et des collabo.
12;0;1;1;bfeb0f3da2256208e9c5a51cb757d9ed5e2c507bad79a861b50159e793f39e3d;Je crois aussi comprendre que #LFI était responsable de l'invasion de la Pologne par les Nazis Mais ça reste à confirmer #PatateChaude
1;0;0;0;16601925516397ad241e19d2aed2f9e69a06c723a643d71506159f82754a6deb;A Gaza  on lit Mein Kampf  on agite des drapeaux nazis  on ouvre des magasins portant le nom de Hitler 2...
0;0;1;0;fb0a18015feabe2ff7610e4f649960ec58e9cb39b60652e4c9576a1d6991014c;Ah  les nazis sont fans de poutine? Ah   les nazis sont ukrainiens? j'en déduis que les ukrainiens sont fans de Poutine mais ont une drôle de façon de lui montrer ...
10;9;7;0;16ca9559e7d23c71929c2115317d98b192594a27b74aa234f9a654173c552def;Macron se crée une milice de 30 000 "citoyens armés" qui viendront se substituer à la police nationale. Cette force macroniste armée rappelle les SS. Après les saluts nazis à l'assemblée et le soutien à Azov  continuation de l'hitlerisation du régime. https://t.co/6XtrY7JayB
0;0;0;0;0f806ef872b34e4962fda6ecaaf3b4eb22f56788f7666668ef112104aa7c8d74;Voilà à qui on envoie des Milliards et des tonnes d’armes. Des Nazis.
0;0;0;0;ff8fa708dcb73dce601e47a4bcf6ebce422be7bb73a7cc39198307725bea1e95;Je viens de vous répondre (vous le faites exprès ?) : les saluts nazis !
0;0;0;0;02ad52426d14a99ea25e45fcb92526a13de0935a15c0b60fa3b5c1153350c3f7;Tu dois donc être un descendant de ces nazis russes qui ont remplacé les Ukrainiens du Dombas à force de grand remplacement
0;0;0;0;4455d3a6c0db0469875bd9767274bb275e3232d0fe38c97afd5de1bd29b18a87;Avec les tarés qu'on a au pouvoir  les réfractaires seront sans doute traités de nazis ou d'imbéciles  s'ils sont gentils  et ils feront payer tout le monde à coup de LBD et de 5€ de réduction sur un plein d'essence par mois pour filer un os à ronger
0;0;0;0;00e00dc8f145b0a0e8b15bd7b5c37fa3e4d97d167148435ba0442203b76ff6a7;Merci les juifs bandes de criminels nazis
0;0;0;0;6be6c1a8af7a6d8f023b336b4b203aca1570ca818bab8acbf1c3df671a99dea0;Alors ils sont plus nombreux que les nazis...
0;0;1;0;ff8fa708dcb73dce601e47a4bcf6ebce422be7bb73a7cc39198307725bea1e95;Un film n'est pas une preuve? C'est quoi ce délire ?? Le mec (Darmanin)montre un arrêt sur image avec des saluts nazis de manifestants et en fait le film (diffusé) montre que les mecs font un clapping:donc ça c'est bien une preuve de sa manipulation d'image !!Vs le faites exprès?
3;0;1;0;20858a2cb1388f6d7b8a422421c8d69ccca8fbdf4d1877f3b83089f1726f13a2;Ici en France les gens sont complètement en hypnose j'ai l'impression  il n'arrive même pas à voir que la France soutien des nazis partout dans le monde que soit les Ukrainiens azov ou les Israéliens.. ensuite il pense que leurs problèmes c'est poutine ou le musulman..🤦‍♂️
0;0;1;0;01ba1245a9b7fab53274f7cd10a1a013c564610043ed90bb22c0906841784b02;C'est plus compliqué que ça. TOUT LE MONDE les a persécutés à un moment ou un autre : https://t.co/2Ymg4p3lBA Moyen-Orient comme Européens. Et c'est l'empire Ottoman qui a refusé de leur rendre leur terre d'origine  pas les Nazis qui eux auraient préféré justement les déportés.
1;0;2;0;1bf694880f649175787b0218dd0cc6ecf478ad245266ab8baca41685eb93c608;C’est des stats  des maths  pourquoi il parle des nazis cette putain de serpillère humaine jpp 😭🤣
8;4;0;0;20cbd1974823d5483eb26e7b3699aac6dfa53a21feb3de25697ef7b8b21aa6a8;Il y a une pancarte : Interdit aux Russes ! Qui peut prendre une telle décision : des nazis
2;0;0;0;c78342b5a1216a2a70a1d9804a2da9de5c3a08fcd2e557fe0d1c726fc81ad9c5;À la fin de la guerre les nazis avez tous le même discours :" je n'ai fait qu'obéir aux ordres" À l'inverse des nazis ce docteur n'a pas été embrigadé et formater dans des jeunesse Hitlerienne il n'a pas d'excuse. Pour empoisonner volontairement l'humanité faut être un monstre
0;0;0;0;50fba9198faa1233176492b78204e520301372bfaa64a50a42e1872bbeb579c0;C’est le même argument que Poutine il ne bombarde pas les civils ukrainiens mais les méchants nazis  dans les 2 cas un tas de civils sont tués… on reproche aux palestiniens d’utiliser les civils comme boucliers (Gaza est la zone la plus dense au monde) mais pas aux ukrainiens 😱
45;46;7;19;84f0880ac5d944d5b4c3144561b3ccb1847c09ece41d3c0ece2430c623bfdabe;A #Tcherkassy  un député de l'opposition du parti interdit par #Zelensky (OPFL) libéré de prison a été accueilli par des membres du régime de #Kiev et l'ont forcé à s'agenouiller et s'excuser auprès du secteur droit  d'#Azov et autres formations néo-nazis🇺🇦https://t.co/6BGR6NQh84
2;0;1;0;88f4ca536a0d35beb7113bbdaf73a493efcb13af3cff85adcde23da078ee9b43;40ans plus tard le gouvernement laisse rentrer des hordes d'antisémitisme et qualifie ceux qui ne sont pas d'accord de nazis...il y a la bête immonde et les bêtes et les immondes!
0;0;0;0;09e607b418c26578f9cc86b3c35acc85cd485e562ed88658e7251de363f71079;Propagande d'un politicien démocrate USA pour justifier les milliards d'aides en s'alignant sur #Kiev. Sans aucun doute les #Russes vont se rendre et Moscou sera occupé par #Zelensky et les nazis #Ukrainiens. #LCI est devenu la voix de l'#Ukraine à la place de #BFMTV
0;0;2;0;ff8fa708dcb73dce601e47a4bcf6ebce422be7bb73a7cc39198307725bea1e95;Donc Macron n'a pas dit "qu'il avait envie d'emmerder" des millions de français ? Il n'a pas organisé un faux meeting à Poissy ? Darmanin n'a pas fait de fake news pour faire croire à de faux saluts nazis ? Le vaccin n'est pas en stade d'essais cliniques jusqu'en mai 2023 ?
0;0;1;0;f3406b39ec626b40196289d9761ed666fc721d8d8d175f7381b004ac0d4dbb9d;Que fallait-il qu’ils fassent ? qu’ils aillent en Russie ou aujourd’hui Poutine les emprisonnent ? Rester en allemagne avec tous les nazis non repentis ? Errer encore et être chassés encore ? Retourner en Palestine était la seule solution. il faut 2 états indépendants.
1;0;0;0;ac72b5c538a029b6d5c7333004947aaa2211ba535ddb9ede5cacae43d5c06118;Y'a toute une clique de nazis bretons avec le drapeau gallois en TN. Je les bloque systématiquement
1;0;0;0;ff0ca30c87e660c8573c94aa5c07f016215b806bf8ce265d5f5857c8a9620dc1;Ron DeSantis Endorses Election Deniers/NAZIS  https://t.co/YLl8bl1EYY
0;0;0;0;14ed0a50051f9dca4ad6c6252aee532264f8926b44f6b1d19e25b0734a285e7c;Après Yavais pas bcp de nazi qui faisais ça par envie mais qui était obligé sinon leur famille était descendu y’a des victimes dans les deux camps mais les nazis restent des nazis faut pas abuser non plus
9;0;0;0;af5e17cb73c26c28e71d832412df766cb36c30fe17a2c2da661b24b1316628bd;Peut-être à cause de certains avocats qui ont passionnément défendus des immigrés délinquants du maghréb plus antisémites que les nazis.
1;0;1;0;570e4ff18b16d763cb64131d1ff40179c1a6880fcf13200bcb3c01e9d0e74cb5;Le 8 août  alors qu'un premier char américain se positionnait sur la rive ouest du pont Gambetta pour préparer la traversée et l'entrée des troupes dans le cœur de la ville  les nazis projetaient de faire exploser le pont  pour les retarder.
0;0;0;0;46b1f9526414812de9ff231eb9aa1d750b3d3b44b176d9a3dfdb8b01d44087d8;Ca devient absurde ces restrictions.. Pour suivre cette logique  on interdit aussi l'accès à tous les Ukrainiens dans ce cas car une partie d'entre eux sont des nazis qui tuent hein🧐 ou aux Africains car une minorité sont des terroristes.. etc..
0;0;0;0;950040c239aedd575de1c9e67bb79ae6a83f313a7f7b59a78ccc3f6d5e0123ab;Merci pour cette histoire si écrasante de l'abominable haine des Nazis. La déshumanisation de leurs victimes  tellement plus humaines qu'ils ne l'étaient. Élisabeth & Nelly sont de vraies héroïnes. Leurs bourreaux étaient des monstres mais aussi des hommes: toujours parmi nous.
2;0;0;0;b45e95fcebfe4630581c6c5e92833b38b5eee6bdad77996a11fc82fe36a2e106;J’ai toujours trouvé ça assez extraordinaire… comme les saisies d’archives mi trophées mi sources envoyées à Berlin pour y être dépouillées. Et alimentant de leurs approximations les dossiers nazis…
0;0;1;0;e4c32e7c7faa57b97970ff2a29159dbd5551d1949c28b410d719e0c7aed01c38;Vous sauriez rester centré sur un sujet précis où c'est trop vous demander ? Vous prétendez que Lougansk et Donetsk ont des régimes néo nazis.  C'est totalement délirant. Où sont vos preuves ?
0;0;1;0;b2988c34a9a56afc1fafc5f253ea8064cf89d443fda7b5cf950c85a5962555ec;Monfrère décédé complication du diabète en98 Il a été frappé(par des policiers car il faisait sa piqûre d insuline sur1 banc face à la gare  de Lille des gentils FDP certainement enfant d d ex collabos NAZIS Leurs ayant téléphonés qu 1 petit bicot se droguait devant eux.
0;0;0;0;4f283381f7f282bed5668ef10e71d64d60ed17b7fe6877e3d08ce828a52d1eee;Vous voulez voir des Nazis ? Allons en Russie...
0;0;0;0;fc0a84a39139a71a8dd8b993c93e30e3ceb923f7d3f40458f1332ab0e771cacf;Vous allez continuer longtemps ce travail ignoble et abjecte!! Bientôt vous allez aussi dire que les Ukrainiens sont des mafieux nazis?! Vous êtes un gros tocard !!!
5;0;0;0;601599e1e2238b6efda62235f6edf1c24e5b9f738b43bd40c07cec3198b20c04;Bande de cons ils défendent des nazis   des lobies corpompus des réseaux de traite d humain des pedocriminel satanistes mondialiste francs maçons qui pratiquent des rapts d humain pour des trafics d organes esclaves sexuel ou rats de bio laboratoires expérimentaux
0;0;1;0;27f2f20784900448030428caec8fb5dcd341c04af98da947babf08c6e769dc13;Moi je savais pas que les nazis auraient eu le « droit de se défendre » si ils étaient en 2022…
1;0;1;0;570e4ff18b16d763cb64131d1ff40179c1a6880fcf13200bcb3c01e9d0e74cb5;Après plusieurs jours marqués par des bombardements  de nombreux incendies déclarés par les nazis et la destruction de nombreux ponts  l'armée alliée approchait de la ville  en provenance de Sablé-sur-Sarthe et de Laval.
2;0;0;0;b37180eee30a5b35df6ca4cb70d63f3a7c9af78a1e327d378445551880d46cad;J Dray a bien le même argumentaire que l'extrême droite et les nazis. Sa mue semble définitive.
0;0;0;0;d93e8f07b16f5850baa82d710f92a4a9d35b3ac0affb4e6d27009235c51125d2;Repressive tolerance. Democrats are nazis.
0;0;0;0;46de1054479884e663893571e2cf112611bad033769a39db968298672df9371c;Oui  il faut éradiquer les nazis d'Europe !
1;0;1;0;d8be3f084104fe9d3bffe17c65b9a34730bb17aba3aac2d2223e5b49d89f5368;5 millions d'ukreniens sont morts de faim pour faire plaisir à staline... On comprend qu'ils ne puissent pas l'aimer .... Les nazis n'étaient pas meilleures deux poisons et ils ont combattu pour les chasser... En France nous avons eu les collabo aussi le pacte Germano soviétique
0;0;0;0;111408f9fa0bdaf8dca604f8a325fb80e65ddfcbf2b89a1de8d0e1e080047021;Les UkroNAZIS GÉNOCIDAIRES bombardent la centrale nucléaire ! Des criminels ? Si peu ces "braves" NAZIS PROTÉGÉS DE NOS POLITICARDS VÉREUX COMPLICES !
0;0;0;0;e312adfd0155b29be3b4477dcc0b43d42e5b3af4821d426a55dd4791d5f10246;les présentateurs et les experts affirment à plusieurs reprises que l’Ukraine n’existe plus  les Ukrainiens qui refusent de se voir comme des Russes et luttent contre l’invasion sont décrits comme des nazis et comparés à des insectes (insectes  vers). https://t.co/5rXWPaGkSR
1;0;0;0;4d35f6c7c96d24dfd7af93921272bd83c93e781ef0cf061e2afc723325883196;🚨 La Démocrate en Ukraine 🚨  Un député de l'opposition du parti interdit par Zelensky (OPFL) a été libéré sous caution d'un centre de détention provisoire. Il a été accueilli par des "patriotes nazis" qui lui ont cassé le nez et l'ont forcé à s'excuser à genoux... https://t.co/M87FCpxP97
0;0;1;0;f1c775fbbd793c9c51c09a30736b885982945282ba0bd92f8b503db8f05d32c4;CBS n'est pas le seul a avoir dit que les armes pouvaient changer de main au marché après la guerre. C'est une théorie tout a fait possible compte du nombre colossal d'armes envoyé aux ukro-nazis
0;0;0;0;3473330e920b19e494c786feeb0826952fef8ca1cc8a25d07c7c9c4db989de60;J'ai honte pour vous @Armees_Gouv  des millions de Russes sont morts au combat pour libérer l'Europe de nazis et c'est comme ça que vous les traitez  comme des parias ? Attention parce que vous aurez peut-être besoin d'eux une nouvelle fois !
0;0;1;0;72f4e245bf8d9d2ce709825e80e81b1930fa58fd8e2b5dfc67836cce07c3f6b0;Quand on les trouve pas dans un parti fondé pas des nazis on a pas vraiment de tares à attribuer aux autres  on ravale sa fierté et on révise les bases
0;0;0;0;68710223bc437edc987fb648a2ae7c4943bf4a9c4f72319e7c4584fbefcb4ea5;Après les juifs   les russes . La France est bien du côté des nazis
0;0;0;0;b1f2e263f4a3726f467ee345b29d7c2a3123d36402293d667046c181520dd2f1;Bah non ! La preuve vous soutenez les nazis ukrainiens
1;1;0;0;0c425bda945ada7cfca0dea42eb5f7fa0a30dca3ab56f1566625e999690ba2c3;Ces anciens nazis devenus  personnalités les plus influentes ..étrange !!!
3;1;0;0;f7a55a69dbf0726a7b4ac6838d21c0d720890518fc73edb78ec85d8f9efbfa2a;c'est vrai et c'est extrêmement triste de voir un pays qui fait référence à ce drame inhumain de la Shoah puisse tuer des enfants des civils parce qu'il est un pays d'apartheid.  ce ne sont  pas les Palestiniens qui ont massacré exterminé des juifs mais des nazis racistes
2;2;2;0;3da92b0c0f96e394f10e73a4a637f351d2a7af222fc29d04cbc57824470bca5c;Non l'antisémitisme est historiquement de gauche n'oubliez pas que nazis c'est nationale socialisme #punchline
2;0;0;0;c1ebdf92baa3bb672a6ed483c63302a391df50c0dcdbe751e146329cca0d9886;Thread d’un camarade espagnol sur le destin d’un grand oncle républicain ayant fui en France. Ayant combattu pour la France  déporté par Vichy et assassiné par les nazis avec la bénédiction des fascistes de Franco. Une histoire qui émerge 80 ans plus tard du fait des lois 🇪🇸.
0;0;0;0;87f0c79bdbe83d7565f2e09fdfb45c95ca734de1f61c13aa1719729c516de8a9;Il veut un petit album photo des nazis Ukrainiens  @oravanello  ? Vas falloir libérer de la mémoire !!!!
0;0;0;0;0196621c853834814781062510f2b6bb6b8a2364b6f8129e7099f312f8b5f00e;Les nazis vont être écrasés!
9;2;3;0;241ca42a0b3ef3d2e24da0eb374ff889b668f9927b7cdb89eb1124ae469ef44a;Comment peut on ne pas soutenir la Russie et dénoncer les exactions des ukro nazis depuis 2008-2014  lorsqu'on s'est informé et on a creusé un peu l'histoire et les FAITS ?
0;0;1;0;8bb8e351409a4a9910db3a7b3f1f642ee9c4fb8d4f27ab4cb2344fcc6482d7d5;Poutine lance ses armées sur #Kyiv mais ne veut pas prendre la capitale. Et tu crois ça ? Es-tu si naïf pour gober ainsi la propagande d’un état en guerre ?  Alors que Poutine promettait de débarrasser l’Ukraine des "drogués et des nazis"… Tu es juste ridicule.
0;0;1;0;3cbe7aad0ff53d9b34f16fd9a31b983d71b39ee91eb9ca6ab15a5243a97abe61;d'après la propagande CIA vous voulez dire ! ils doublent leur chiffre ! ... mais le moral des troupes Ukr ne remonte pas pour autant. S'ils ne se font pas tuer par les russes se sont les Ukro-nazis qui le font  pour ça Zelensky va y passer et c'est bien mérité ...
0;0;2;0;f61a11e956322d6f40e191dc0f0a58762e89312399db7fb0d5e04d28ce2e3a50;Non  je suis en train de dire que 3 pélos qui arborent des tatouages nazis  c'est pas une raison suffisante pour déclencher une invasion.
1;0;0;0;97e6f39ffcb3fcd62902ea9357575c57da1a07b15e3837b2e34ff6173b4a75f2;Con nazis si.
0;1;0;0;fe023791e59cad4c57a3056c866fe51ed7d6f6b05013e937746406f11e8366dc;Il ne reste plus rien de ce qui était la petite ville de Popasna à Lugansk .  30 000 personnes vivaient ici  il n'en reste que 200.  Les mêmes nazis qui bombardent Gaza aujourd'hui  sont ceux qui ont bombardé cette petite ville. https://t.co/VdI7dCnQba
0;0;1;0;d91ebe8f84aa42fc0483579f551b07e983b88ffe06be5c44dea9e878b6ebf1a3;Fait gaffe y a plein de nazis partout
0;0;0;0;aad8c3058ad54494ef860ea59030b1b4aac242136e802c87d68b52b7d75f309b;Pas d'amalgame SVP. Tous les nazis ne sont pas mauvais : Le gouvernement français soutient et arme des nazis.
1;1;0;0;a3a4049f4aa4e1ecb55cab82a9e364e5b8956a358af1fa60f266bd517d2d3e29;Pour le moment c est Tsahal qui rase la Palestine maison Oliviers enfants tout y passe tout le reste n est que la réthorique d extrême droite   les victimes d hier qui reproduisent les sévices subirent  deviennent aujourd’hui les bourreaux des nazis
1;0;0;0;d4efb1ab0b80a64976619f203ee92522f84d87e6da1b135b38807ca5edb41d76;LOL au debut l'invasion c'était à cause de laboratoires biologies  ensuite pour tuer les nazis Ukraniens  maintenant c'est car Ukraine voulait récupérer son territoire volé en 2014  il faut se décider hein
2;1;1;0;79aaf7b6e6baf4834604e8fa045534d7eca5b063edd8efb88637bdb4e15cf021;les opposants ? y en as plus   il a interdit l'opposition et a virer ceux qui lui plaisait pas dans sont gouvernement! si zelensky ne soutenait pas les nazis  on le confondrait pas avec hitler !
0;0;0;0;83cd7140e7b251703d392408ca77007893c0d2467bd221b2fb692824dfdcfd40;Perso  je l'ai toujours perçu comme un blaireau. Il envoie des gamins au front  sniffe de la drogue  mendie de l'argent  soutien les nazis  s'habille en meuf  à des comptes offshores  organise une dictature  etc.
0;0;2;0;a62cf41f388ab905aa5d09b031c99e81b21ed1c2fd2a00e9af74e913db346c3a;Ah ce sont des nazis ? La 🇨🇳 compte utiliser les mêmes fables que la 🇷🇺 ?
